Iteration	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	branch_lengths[84]	branch_lengths[85]	branch_lengths[86]	branch_lengths[87]	branch_lengths[88]	branch_lengths[89]	branch_lengths[90]	branch_lengths[91]	branch_lengths[92]	branch_lengths[93]	branch_lengths[94]	branch_lengths[95]	branch_lengths[96]	branch_lengths[97]	branch_lengths[98]	branch_lengths[99]	branch_lengths[100]	branch_lengths[101]	branch_lengths[102]	branch_lengths[103]	branch_lengths[104]	branch_lengths[105]
153	-14356.52	-14433.77	77.24886	0.00485191	0.000727781	0.00152381	0.00266546	0.00154704	0.000507256	0.000935433	0.00632038	0.00336971	0.00110024	0.00026101	0.00171124	0.00408827	0.00297951	0.00260487	0.00236759	0.00385729	0.00124394	0.00673368	0.00958855	0.00445714	0.00375138	0.0187955	0.00762941	0.00184367	0.00485027	0.000215472	0.000882456	0.0030861	0.00481324	4.31303e-06	0.00230331	0.000235876	0.00331146	0.00427566	0.00259161	0.00169348	0.00888968	0.0117828	0.00311974	0.00195441	0.000833593	0.000616689	0.00131031	0.00516149	0.00139295	0.00244891	0.000767644	0.00164061	0.00385348	0.00242098	0.00244122	0.16277	0.00247865	0.00506232	0.0050074	0.00383452	0.0031919	0.00480408	0.00641639	0.00812577	0.00261467	0.00570418	0.000477185	0.000709906	0.000536177	0.00307705	0.00462854	0.00166273	0.00897002	0.00811684	0.00342928	0.0190279	0.00905551	0.0020527	0.00470047	0.00195398	0.000586357	0.00276217	0.000858577	0.00475608	0.00321771	0.00144099	0.000139182	0.00797536	0.00275653	0.001163	0.00709939	0.00819138	0.00526076	0.00455319	0.003056	0.0187973	0.0076444	0.00164179	0.000789875	0.000229779	0.00426557	0.00976095	0.000745649	0.000923774	0.00767547	0.000957871	0.00191426	0.00208894
154	-14358.59	-14435.44	76.84745	0.00580048	0.00061902	0.00153671	0.00266546	0.00154704	0.000577809	0.000935433	0.00632038	0.00626065	0.00128393	0.000358601	0.0023463	0.00333815	0.00293055	0.00260487	0.00176215	0.00302317	0.00140088	0.00475895	0.00724431	0.00553617	0.00375138	0.0187955	0.00762941	0.000975693	0.00485027	0.000215472	0.000882456	0.00205301	0.00481324	2.87217e-06	0.00230331	0.000341701	0.0010197	0.00274065	0.00296813	0.00119994	0.00644347	0.00924412	0.00271012	0.00156932	0.000833593	0.000463122	0.00137119	0.00689895	0.00139722	0.0043792	0.000597628	0.00221467	0.00504738	0.00194516	0.00244122	0.201508	0.00323461	0.0053583	0.00400933	0.00383452	0.00454128	0.0053897	0.00641639	0.00976779	0.00271067	0.00699722	0.000477185	0.000694544	0.000579172	0.00307705	0.00406157	0.00221057	0.00733236	0.00811684	0.0044122	0.0233422	0.0118959	0.00175505	0.00470047	0.00180066	0.000844721	0.00276217	0.000554643	0.00475608	0.00321771	0.00144099	0.00026996	0.00741104	0.00291939	0.001163	0.00982831	0.00819138	0.00328547	0.00270265	0.00267926	0.0187973	0.00838921	0.00134412	0.000484118	0.000155087	0.00360603	0.00976095	0.000813615	0.00134292	0.00767547	0.000629617	0.00161272	0.00235074
155	-14363.04	-14439.86	76.81564	0.00580048	0.000794639	0.00207122	0.00266546	0.00166738	0.000577809	0.000613332	0.00526452	0.00357181	0.00161304	0.000275742	0.00227024	0.00574372	0.00293055	0.00178406	0.00176215	0.00259542	0.00108247	0.00264778	0.00787587	0.00809334	0.00286883	0.0143953	0.00820041	0.00100281	0.00346526	0.000251069	0.000765189	0.00125875	0.0071678	2.87217e-06	0.00230331	0.000398077	0.00148294	0.0048127	0.00275449	0.00191525	0.00695231	0.0124931	0.00123898	0.00156932	0.000582469	0.000258345	0.0012022	0.00456073	0.0016588	0.00396909	0.000482728	0.00204942	0.00511407	0.00118537	0.00244122	0.209174	0.00456548	0.0053583	0.00392245	0.00367796	0.00454128	0.0040863	0.00397888	0.0103229	0.00382002	0.00668579	0.000495366	0.000701006	0.000483116	0.0038064	0.00616658	0.00215563	0.00623018	0.00772758	0.00594399	0.0228612	0.0118959	0.00135959	0.00470047	0.00220177	0.000540544	0.00360362	0.000571477	0.00475608	0.00321771	0.00144099	0.000205115	0.00741104	0.00283419	0.00106533	0.0100087	0.00595536	0.00425616	0.00352686	0.00178224	0.0173672	0.00596139	0.00134412	0.000703924	0.000123874	0.00360603	0.0133002	0.000813615	0.000789994	0.00666314	0.000376515	0.0034002	0.00235074
156	-14370.25	-14447.02	76.76541	0.00557401	0.000914043	0.00146009	0.00196357	0.00187387	0.000577809	0.00168591	0.00639883	0.00421356	0.00115993	0.000389359	0.00227024	0.00574372	0.00293055	0.00282036	0.00176215	0.00305715	0.00151378	0.00233687	0.00787587	0.00420948	0.00234022	0.0166296	0.00820041	0.00100281	0.00346526	0.000206722	0.00119271	0.00278674	0.0071678	4.00567e-06	0.00230331	0.000575884	0.00214563	0.00472188	0.0030363	0.00191525	0.00716808	0.00845845	0.00107428	0.00149588	0.000663333	0.000182436	0.0012022	0.00426612	0.00237944	0.00223025	0.000592594	0.0015487	0.00546736	0.0041894	0.00347306	0.209174	0.0028949	0.00743514	0.00241805	0.00367796	0.00599718	0.00382813	0.00505939	0.0103229	0.00194038	0.00365701	0.000416152	0.000570908	0.00061778	0.00208039	0.00797033	0.00140297	0.0062073	0.00772758	0.00594399	0.0228612	0.00893183	0.00254395	0.00470047	0.00204078	0.000704639	0.00400543	0.000429804	0.00334684	0.00486768	0.00209066	0.000276817	0.00741104	0.00217038	0.00191091	0.00775131	0.01064	0.00524995	0.00493047	0.00308695	0.0173672	0.00605278	0.00134412	0.000703924	0.000123874	0.00390732	0.0121837	0.00157815	0.00109267	0.00666314	0.000464649	0.00355464	0.00321861
157	-14370.25	-14445.19	74.94216	0.00368133	0.000914043	0.00263859	0.00196357	0.00155781	0.00099361	0.00171608	0.00663232	0.00531516	0.000727607	0.000158504	0.00227024	0.00419647	0.00293055	0.00345406	0.00176215	0.00314681	0.00151378	0.00369166	0.0106511	0.00484066	0.00272958	0.0153764	0.00827708	0.00100281	0.00261542	0.000150879	0.000866124	0.00278674	0.00399584	5.6703e-06	0.00230331	0.000575884	0.00184468	0.00501525	0.00320681	0.00170235	0.00832857	0.00845845	0.00081529	0.00167602	0.000519061	0.000258991	0.000785429	0.00499606	0.00142968	0.00260284	0.000777188	0.00243827	0.00350343	0.00423727	0.00584854	0.393849	0.0028949	0.00606931	0.00290687	0.00261185	0.00489176	0.00548563	0.00492492	0.0103229	0.00221084	0.00346801	0.000348997	0.000570908	0.000645701	0.0021699	0.00797033	0.00140297	0.0062073	0.00772758	0.00547209	0.0228612	0.00893183	0.00254395	0.00470047	0.00157205	0.000704639	0.00162931	0.000474836	0.00277211	0.00486768	0.00206175	0.000195836	0.00741104	0.00123283	0.00127131	0.00969714	0.00979415	0.00561161	0.00573969	0.00306526	0.0188497	0.00861719	0.00178884	0.00151576	0.000122438	0.00390732	0.00821981	0.00130586	0.00128621	0.00758114	0.000464649	0.00382161	0.00203455
158	-14358	-14433.72	75.7195	0.00368133	0.000888065	0.00255907	0.00196357	0.00117114	0.00101352	0.0010976	0.00655809	0.00531516	0.000733816	0.000158504	0.00354931	0.004046	0.00357058	0.00375507	0.00247425	0.0030687	0.0017324	0.00369166	0.0106511	0.00544304	0.00192455	0.0131314	0.00712941	0.00100281	0.00261542	0.000150364	0.00064228	0.0023203	0.00399584	8.03621e-06	0.00155129	0.000707383	0.00212798	0.00501525	0.00200163	0.00104003	0.00891255	0.0084115	0.000874424	0.00167602	0.000562684	0.000258991	0.00120392	0.00499606	0.00129818	0.00397695	0.000777188	0.00218176	0.00423026	0.00121542	0.00484006	0.337131	0.0028949	0.00536119	0.00473859	0.00305517	0.00454761	0.00548563	0.00465012	0.0081978	0.00221084	0.00346801	0.000439804	0.000640687	0.00150226	0.00228731	0.00658715	0.00176257	0.0062073	0.00753179	0.00654644	0.0212165	0.0100355	0.00165601	0.0035513	0.00105887	0.000522991	0.00248435	0.000573792	0.00178123	0.00486768	0.00170605	0.00029098	0.0055614	0.00118247	0.001541	0.00713076	0.0104691	0.00352272	0.00531528	0.00337195	0.0151101	0.00861719	0.000827411	0.00151576	0.00015225	0.00390732	0.00837612	0.00109221	0.000881043	0.00561021	0.000378469	0.00423135	0.00326997
159	-14351.49	-14428.22	76.73652	0.00494894	0.00127301	0.00255907	0.00159512	0.00160189	0.000939373	0.00129067	0.00457718	0.00531516	0.000853151	7.69104e-05	0.00354931	0.004046	0.00318299	0.00375507	0.00415996	0.00242446	0.00109709	0.00375554	0.00860397	0.00544304	0.00192455	0.0157689	0.00544016	0.00130172	0.00235476	0.000235206	0.00100897	0.0023203	0.00436867	1.01186e-05	0.0013162	0.00071105	0.00321671	0.00500436	0.00200163	0.00166217	0.00891255	0.00938181	0.00107004	0.000955674	0.000869518	0.000258991	0.00159695	0.00499606	0.00171529	0.00397695	0.000483551	0.00233518	0.00423026	0.00177234	0.00484006	0.237624	0.0017617	0.00382187	0.00467793	0.00228849	0.00420292	0.00335591	0.00465012	0.00885995	0.00322396	0.00568259	0.000479684	0.000704049	0.00150226	0.00228731	0.00658715	0.00216692	0.00807778	0.00618084	0.00726482	0.017505	0.0100355	0.00120069	0.0035513	0.00110832	0.000496229	0.00238116	0.000918599	0.00200307	0.00363501	0.00170605	0.000224807	0.00668497	0.00148708	0.0018079	0.00885041	0.00637441	0.00418007	0.00689688	0.00323983	0.0136212	0.00635916	0.00084109	0.00127012	0.000240509	0.00390732	0.0100398	0.00109221	0.00108039	0.00561021	0.000617227	0.00412352	0.00367651
160	-14367.05	-14444.4	77.35029	0.00415466	0.00192199	0.00251184	0.00103625	0.00151189	0.000740057	0.00105334	0.00599766	0.00494923	0.00137329	7.45675e-05	0.00354931	0.00656534	0.00241248	0.00290709	0.00415996	0.00242446	0.00090734	0.00246822	0.00675895	0.00544304	0.00203627	0.0157689	0.00600968	0.00113401	0.00405748	0.000235206	0.00100897	0.0023203	0.00430732	1.04005e-05	0.00122695	0.000902193	0.00271402	0.00629574	0.00145172	0.000971763	0.00891255	0.00931204	0.00107004	0.000935853	0.00161324	0.000134295	0.00186155	0.00774357	0.00305116	0.00622166	0.000406253	0.00282393	0.00498888	0.00219006	0.00560398	0.149451	0.000884942	0.00382187	0.00467793	0.00461511	0.00420292	0.00335591	0.00283654	0.0114956	0.00346971	0.00853089	0.000969544	0.000998303	0.00149762	0.00355402	0.00566834	0.00283324	0.00886926	0.00905099	0.00726482	0.0244906	0.0100355	0.00119989	0.00243816	0.00110832	0.000644971	0.00376918	0.000918599	0.00157772	0.0031505	0.00170605	0.000195604	0.00668497	0.00138973	0.0018079	0.0106499	0.00637441	0.00304488	0.00689688	0.00410553	0.0136212	0.00739707	0.00072426	0.000502051	0.000181716	0.00338662	0.00878402	0.00169573	0.000842906	0.00561021	0.000853127	0.00412352	0.00367651
161	-14363.79	-14440.62	76.83599	0.00415466	0.000848955	0.00251184	0.001392	0.00151189	0.000518155	0.00212964	0.00813146	0.00344351	0.000961719	7.41911e-05	0.00354931	0.00656534	0.00241248	0.00216281	0.00415996	0.00355446	0.00090734	0.00326022	0.00594224	0.0037456	0.00203627	0.0121692	0.00774932	0.000816779	0.00405748	0.000541291	0.00143285	0.00264271	0.00480152	1.16446e-05	0.00122695	0.000448733	0.00327892	0.00710692	0.00139508	0.00128049	0.00891255	0.013115	0.00104532	0.000740081	0.00106699	0.000266752	0.0025161	0.00587706	0.00295297	0.0065562	0.000406253	0.00219976	0.00697748	0.00265502	0.00560398	0.207436	0.000916523	0.00576299	0.00400202	0.0036472	0.00272412	0.00335591	0.00283654	0.0114956	0.00415978	0.00772257	0.0012469	0.000912078	0.00149762	0.00254159	0.00594808	0.00271789	0.00886926	0.00581007	0.00555099	0.0244906	0.00964742	0.00128437	0.00211717	0.00127782	0.000589329	0.00165815	0.000918599	0.00137428	0.0031505	0.00210572	8.67617e-05	0.00668497	0.0010347	0.0018079	0.0106499	0.00637441	0.00304488	0.00419407	0.00410553	0.0169632	0.00573955	0.000440232	0.000433175	0.000181716	0.00382913	0.00905044	0.00103946	0.00107318	0.00561021	0.00159509	0.00442496	0.00335121
162	-14371.39	-14449.01	77.62508	0.00190205	0.000918376	0.00177937	0.00135694	0.00159742	0.00037153	0.00212964	0.00813146	0.00297331	0.00126875	0.000158738	0.00189651	0.00656534	0.00241248	0.00254775	0.00569517	0.00355446	0.000707274	0.00535484	0.00737804	0.0037456	0.00198062	0.0121692	0.00711965	0.00046409	0.00344374	0.000541291	0.00111966	0.00264271	0.00405111	1.39232e-05	0.00107532	0.000397717	0.00260232	0.00765726	0.00139508	0.00143376	0.00901382	0.0114003	0.00164513	0.00103574	0.00124065	0.000407303	0.00153631	0.00587706	0.00239003	0.0065562	0.000265436	0.00167655	0.00632034	0.00346172	0.00560398	0.139267	0.00123671	0.00738503	0.00400202	0.00440117	0.00442268	0.00321428	0.00283654	0.0108885	0.00442042	0.00539346	0.00100918	0.000619554	0.00149762	0.00254159	0.0040677	0.00168796	0.00886926	0.00581007	0.00555099	0.0207068	0.00823263	0.00170325	0.00336892	0.00230774	0.000589329	0.00165815	0.000787775	0.00209735	0.00268397	0.00152015	0.000137793	0.00668497	0.00121061	0.00176891	0.0106499	0.00637441	0.00339169	0.00370234	0.00183378	0.0184043	0.00582128	0.000292136	0.000328871	0.000326163	0.00407745	0.00905044	0.00230735	0.000610411	0.00561021	0.00125934	0.00442496	0.00236999
163	-14372.44	-14449.98	77.54191	0.0038501	0.000935692	0.00195539	0.000888564	0.00297701	0.000383925	0.00272631	0.00922352	0.00297331	0.00198267	0.000103861	0.00189651	0.00312615	0.00584005	0.00254775	0.00297991	0.00261212	0.000707274	0.00535484	0.00737804	0.00581612	0.00128421	0.0113549	0.00533404	0.000544102	0.00344374	0.000750907	0.00065597	0.00359362	0.00504396	1.25944e-05	0.00189454	0.000166133	0.002641	0.00765726	0.00139508	0.00143376	0.0087095	0.0114003	0.00164513	0.000738513	0.0011213	0.000443338	0.00208789	0.00346731	0.00239218	0.00510745	0.000379607	0.00358072	0.00436069	0.00192123	0.00560398	0.145899	0.00123671	0.00520047	0.00420352	0.00392219	0.00266744	0.00444292	0.00443639	0.0108885	0.00442042	0.00502159	0.00160694	0.000966281	0.00244772	0.00254159	0.0040677	0.00168796	0.0080602	0.00728156	0.00555099	0.0207068	0.00823263	0.00140916	0.00336892	0.00166348	0.000375698	0.0022142	0.00067656	0.00209735	0.00345788	0.00162721	0.000136364	0.00678802	0.00121061	0.0021349	0.00973396	0.00637441	0.00427301	0.00449265	0.00183378	0.0184043	0.0076091	0.000292136	0.000328871	0.000971245	0.006041	0.00920355	0.00230735	0.000630571	0.00353361	0.000824294	0.00442496	0.00236239
164	-14378.52	-14455.69	77.16411	0.00351902	0.000490726	0.00195539	0.00115741	0.00297701	0.000275696	0.00238786	0.0054621	0.00294372	0.00198267	0.000157893	0.00189651	0.00452338	0.00584005	0.0022509	0.00297991	0.00261212	0.00104632	0.00681782	0.00737804	0.00393419	0.00335263	0.0153102	0.00697333	0.000914173	0.00620388	0.00106641	0.000533242	0.00293327	0.00504396	1.45566e-05	0.00142857	0.000196241	0.00155852	0.00580939	0.00145498	0.00137339	0.0087095	0.00894453	0.00232708	0.000567154	0.00111127	0.000218124	0.00208789	0.00346731	0.00239218	0.00842493	0.000447446	0.00358072	0.00436069	0.0031211	0.00560398	0.167191	0.00147847	0.0043075	0.00420352	0.00392219	0.00211408	0.00619095	0.00443639	0.0108885	0.00273663	0.00816941	0.00160694	0.000966281	0.00239661	0.00394183	0.0040677	0.00385233	0.00828317	0.00758042	0.00555099	0.0254825	0.0109818	0.00137247	0.00209441	0.00226678	0.000644741	0.00225693	0.00165658	0.00278787	0.00461535	0.00124762	0.000114742	0.00735615	0.000945557	0.00154958	0.0091902	0.00641524	0.00592305	0.0038048	0.00110099	0.0184043	0.00673523	0.000292136	0.00051325	0.000971245	0.006041	0.00829474	0.00181692	0.000468689	0.00471858	0.000637047	0.00161668	0.00217442
165	-14377.14	-14453.96	76.81831	0.00376451	0.000687582	0.00364404	0.00174711	0.00263379	0.000249687	0.00173719	0.0078662	0.00294372	0.00198267	0.000305029	0.00189651	0.00280259	0.00823262	0.00485801	0.00297991	0.00261212	0.0016448	0.00681782	0.00739418	0.00330485	0.00368117	0.0166374	0.00969492	0.000914173	0.00620388	0.00109022	0.000533242	0.0036702	0.00622279	1.64119e-05	0.00123557	0.000343391	0.00222931	0.00515974	0.00139813	0.00203142	0.0087095	0.00894453	0.00283742	0.000567154	0.000738885	0.000219787	0.00147775	0.00565607	0.00239218	0.00707611	0.000411248	0.0031857	0.00403976	0.00221093	0.00669104	0.185956	0.00164367	0.00311108	0.00259193	0.00294017	0.00276612	0.0051164	0.00556402	0.00793284	0.00283617	0.00510263	0.00160694	0.00101274	0.00206167	0.00394183	0.00467508	0.00385233	0.0064545	0.0080584	0.00917188	0.023888	0.0109818	0.00102102	0.00199003	0.00223535	0.000827108	0.00225693	0.00264402	0.00342832	0.00382465	0.00292382	0.000132966	0.00476982	0.000941235	0.00123771	0.00889782	0.00839517	0.00605612	0.00463649	0.0033761	0.0184043	0.00673523	0.000185454	0.000657742	0.00156572	0.006041	0.0120265	0.00139094	0.000619097	0.00471858	0.000782228	0.00161668	0.00314694
166	-14367.39	-14444.43	77.04289	0.00282808	0.00065529	0.00364404	0.00331183	0.00210654	0.000231724	0.00118054	0.00955035	0.00441379	0.00273828	0.000447397	0.0044339	0.00247244	0.00823262	0.00419665	0.00316931	0.00260514	0.0024739	0.00462352	0.00739418	0.00485759	0.00239644	0.0127046	0.0071622	0.00190059	0.00456202	0.00167043	0.000942548	0.0036702	0.0042843	1.64119e-05	0.00198512	0.000343391	0.00238071	0.00515974	0.00117308	0.00203142	0.0087095	0.0104791	0.00260299	0.000567154	0.000738885	0.000382942	0.000848007	0.00502291	0.00299624	0.00294849	0.000411248	0.00257206	0.00431799	0.00287041	0.00526871	0.177369	0.00164367	0.00396836	0.00234626	0.00178913	0.00276612	0.0051164	0.00556402	0.00987675	0.00283617	0.00455918	0.00108936	0.000865248	0.00209829	0.00288536	0.00554814	0.0026415	0.00618867	0.0080584	0.00702561	0.023888	0.0109818	0.0013888	0.00152486	0.00142583	0.00102521	0.00203428	0.00235921	0.00343513	0.00405334	0.00292382	0.000108329	0.00485185	0.00116255	0.00123771	0.0085082	0.0117556	0.00438508	0.00527575	0.00222931	0.0184043	0.00673523	0.000236404	0.000908701	0.00164573	0.0040043	0.0108855	0.00161105	0.00053262	0.00471858	0.000572168	0.00232353	0.00256262
167	-14365.42	-14443.46	78.03901	0.00282808	0.000752962	0.00248536	0.00394186	0.00210654	0.000210064	0.00187465	0.00626354	0.00441379	0.0014563	0.000252414	0.00404574	0.00491942	0.00761017	0.00323761	0.00328116	0.00260514	0.00126322	0.00565668	0.00739418	0.00485759	0.00361393	0.0127046	0.00847243	0.00207302	0.00456202	0.00180418	0.00148726	0.00224232	0.0042843	1.10949e-05	0.00210499	0.000208189	0.0012484	0.00515974	0.00300813	0.00258019	0.0087095	0.0104791	0.00234939	0.000615899	0.000738885	0.000496265	0.000846654	0.003705	0.00186403	0.00216212	0.000334633	0.00186161	0.0060409	0.00295624	0.00245147	0.0852511	0.00120887	0.00534591	0.00209704	0.00270933	0.0019906	0.00470338	0.00586442	0.00888329	0.00283617	0.0066547	0.00162794	0.00110101	0.00127967	0.00210738	0.0065669	0.00292984	0.00633246	0.0080584	0.00505609	0.0200725	0.0121465	0.00211755	0.000793372	0.00158756	0.000822167	0.0013547	0.00255127	0.00238678	0.00278494	0.00213794	0.000108954	0.00485185	0.00113059	0.00123309	0.0085082	0.0117556	0.00503244	0.0057769	0.00222931	0.0184043	0.00673523	0.000485526	0.000611594	0.00164573	0.00380699	0.0135791	0.00161105	0.000831656	0.00555891	0.000462493	0.00232353	0.00233045
168	-14370.37	-14448.36	77.99221	0.00342847	0.000693871	0.0020989	0.00333426	0.00210654	0.000350783	0.0013156	0.00592804	0.00514127	0.00256518	0.000265245	0.00404574	0.00362177	0.00764696	0.00323761	0.00328116	0.00233581	0.00118056	0.0040148	0.00739418	0.00485759	0.00229739	0.0158353	0.00693404	0.00153156	0.00456202	0.00121144	0.00148726	0.00224232	0.00616071	1.3172e-05	0.00210499	0.000208189	0.0012484	0.00537373	0.00191786	0.00216188	0.0122723	0.0106094	0.00297506	0.000615899	0.000670511	0.000496265	0.00137142	0.00332533	0.00130219	0.00216212	0.00024587	0.00154105	0.00381801	0.0014641	0.00548671	0.0852511	0.00098346	0.00493218	0.00180105	0.00270933	0.00259774	0.00495328	0.00586442	0.00935849	0.00235055	0.00688601	0.00162794	0.000955391	0.00127967	0.00200522	0.00597975	0.00292984	0.00633246	0.00787771	0.00796141	0.0193952	0.0121465	0.00151911	0.000589634	0.00158756	0.00101126	0.00191847	0.00180621	0.00258789	0.003492	0.00331201	0.000108954	0.00495104	0.002614	0.00123309	0.0114968	0.0123302	0.00302787	0.0057769	0.00222931	0.0187483	0.00673599	0.000483452	0.000318203	0.00164573	0.00364666	0.0115698	0.00195813	0.000863757	0.00609577	0.000462493	0.00232353	0.00257259
169	-14371.18	-14449.26	78.07792	0.00641814	0.000693871	0.00200834	0.00158696	0.00206695	0.000556049	0.00109998	0.00876508	0.00577796	0.00239327	0.000325135	0.00456424	0.00362177	0.00764696	0.00323761	0.00328116	0.00233581	0.00199067	0.00281863	0.00739418	0.00485759	0.00229739	0.0158353	0.00693404	0.00193682	0.00456202	0.00117426	0.00204986	0.0033731	0.00495007	1.75704e-05	0.0015638	0.000208189	0.00119002	0.00537373	0.00175008	0.00111592	0.0116323	0.0125246	0.0024204	0.000738217	0.000779917	0.000593113	0.000801666	0.00363333	0.00145821	0.00167894	0.00031601	0.00233643	0.00444708	0.0014641	0.00433766	0.0727397	0.00148117	0.00621899	0.00180105	0.00348464	0.00394205	0.00543403	0.00481262	0.00935849	0.00183779	0.00688601	0.00136988	0.000447605	0.00156324	0.00200522	0.00513226	0.00292984	0.00633246	0.00624258	0.00796141	0.0193952	0.0125671	0.000934122	0.000589634	0.000780881	0.000998319	0.00258031	0.00180621	0.00163814	0.003492	0.00294771	0.00015581	0.00495104	0.00126582	0.00226526	0.0104867	0.0123302	0.00302787	0.0057769	0.002501	0.022487	0.00673599	0.000383181	0.000239885	0.000952753	0.00567013	0.0100818	0.00124862	0.000773685	0.00482048	0.000705355	0.00232353	0.00328684
170	-14377.16	-14455.34	78.17705	0.00564378	0.000693871	0.0018972	0.00215301	0.00206695	0.000556049	0.00155246	0.00546434	0.00810024	0.0037513	0.000325135	0.00456424	0.00516329	0.00612741	0.00366127	0.00324708	0.00304953	0.00172244	0.00374994	0.00739418	0.00375883	0.00241462	0.0123201	0.00996317	0.00263136	0.00405265	0.000807993	0.00204986	0.00134834	0.00495007	1.54489e-05	0.00160327	0.000274028	0.00119002	0.00537373	0.00246956	0.00105131	0.0108529	0.00831817	0.00217987	0.000627926	0.000729617	0.000400487	0.000614502	0.00598192	0.00145821	0.00145555	0.000468578	0.00194496	0.0040679	0.000565487	0.00491491	0.0727397	0.00143044	0.00621899	0.00180105	0.00277306	0.0035348	0.00339763	0.00481262	0.011747	0.00183779	0.00665739	0.00130383	0.000649153	0.00147234	0.00211701	0.00807091	0.00292984	0.00633246	0.00691951	0.00848745	0.0171516	0.0126075	0.0011591	0.0016347	0.000780881	0.000587047	0.0021458	0.00180621	0.000521999	0.003492	0.00277179	0.000209228	0.00641805	0.000609262	0.00347679	0.00903188	0.00893598	0.00302787	0.00770592	0.00349749	0.0143866	0.00673599	0.00027615	0.000305044	0.00120234	0.00490774	0.0121536	0.00124862	0.000773685	0.00486228	0.000888303	0.00260808	0.00431068
171	-14365.54	-14443.63	78.09362	0.00480604	0.00049085	0.0018972	0.00149072	0.00303791	0.000556049	0.00127484	0.00729292	0.00810024	0.00230039	0.000210612	0.00462675	0.00510092	0.00628653	0.00244686	0.00324708	0.00454453	0.00220924	0.00374994	0.00698857	0.00447296	0.00166148	0.0123201	0.00996317	0.00381353	0.00464748	0.000394698	0.00204986	0.00134834	0.00478552	1.83946e-05	0.00100797	0.000187178	0.00172514	0.00537373	0.00174713	0.00102764	0.0108708	0.01006	0.00314653	0.000562588	0.000923695	0.00073979	0.000644162	0.00598192	0.00145821	0.00159372	0.000409691	0.00259719	0.00596168	0.000597279	0.00254057	0.0835876	0.0020037	0.00503889	0.00321191	0.00269368	0.00312481	0.00342756	0.00609753	0.00813591	0.00183779	0.00713617	0.000744615	0.000624564	0.00123942	0.00217929	0.00807091	0.00217073	0.00569502	0.00924169	0.00848745	0.0171516	0.0124992	0.000804505	0.00243847	0.00111735	0.000714602	0.00138992	0.00296082	0.000618479	0.00272743	0.0022429	0.000321771	0.00641805	0.00123505	0.00223424	0.00908634	0.00893598	0.00446097	0.00515196	0.00394271	0.0143866	0.00751324	0.000236858	0.000261624	0.00155186	0.00433186	0.0088783	0.00159807	0.00106383	0.00632802	0.000912374	0.00207126	0.00191963
